label,gender,ideology_binary,ideology_multiclass,tweet
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"@user cumple 120 trabajando por la capital y la provincia, elevando la voz de la reivindicación de la economía de ."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Solicitamos 2,6M€ a 🇪🇺 para la remodelación integral de la Biblioteca Municipal.. Queremos que este edificio de [HASHTAG] sea una extensión del espacio urbano, totalmente inclusivo y sostenible, y que albergue los usos propios de biblioteca, culturales y de servicios públicos."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"A una semana de la quinta edición de , que tendrá lugar del 21 al 25 de abril, celebramos en [HASHTAG] la alianza estratégica entre las dos ciudades para potenciar ambos festivales marineros e impulsar así un turismo de calidad, familiar y sostenible."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Los municipios somos esenciales para el cambio. [HASHTAG] @user
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,La identificación de estos espacios es fruto del análisis de las necesidades de los barrios desde una perspectiva global y transversal y que permite priorizar intervenciones. Estas intervenciones nos permitirán redignificar y mejorar la calidad de estos espacios de .
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Hoy he podido exponer la gestión de los fondos europeos que está realizando el @user a @user .. De la mano de Europa estamos transformando y mejorando , generando nuevas oportunidades a través de proyectos innovadores y sostenibles. [HASHTAG]"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Hoy hemos dado un paso importante con la aprobación de los estatutos de la Red de Cooperación Internacional al Desarrollo Local (Rudicel) de @user  que nos permitirá seguir sumando esfuerzos para promover nuevas sinergias entre municipios.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Una oportunidad de conocer más de cerca en [HASHTAG] la riqueza cultural y gastronómica de [HASHTAG] @user 🇯🇵
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"📚 Destinamos cerca de 50.000€ para bonos de comercio del @user . Parte de ellos para ayudar a las familias con los gastos de la . 🛍 De esta manera, fomentamos el consumo de comercio local en [HASHTAG] y mitigamos la cuesta de septiembre a los ciudadanos."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Esta semana hemos proyectado internacionalmente [HASHTAG] durante @user a través de una muestra cultural, gastronómica y de tradiciones locales.. También ha sido una gran oportunidad para dar a conocer [HASHTAG] entre los visitantes de nuestro festival hermano. ⚓️"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Destinamos los beneficios de la empresa mixta a la mejora de este cementerio que forma parte del patrimonio emocional, cultural e histórico de . Desde 2018 se ha dignificado la instalación con actuaciones de asfaltado de viales o impermeabilización de bloques de nichos."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Hemos presentado el proyecto de remodelación del paseo marítimo de la av. Ferrandis Salvaldor a los representantes del sector turístico de .. Este proyecto persigue crear un espacio destinado al ocio y turismo sostenible y saludable e impulsar la actividad turística.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Impulsamos la Escuela de Segunda Oportunidad junto con la Fundación Acción contra el Hambre para aumentar las opciones de formación de jóvenes de [HASHTAG] que abandonaron de forma precoz los estudios y que dispongan de más posibilidades de empleabilidad.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Hemos adquirido tres parcelas de 10.000 metros cuadrados en total que nos permitirá desarrollar una zona de aparcamiento en la estación de tren y dignificar el entorno del colegio CEIP Jaume I.. [HASHTAG] las demandas ciudadanas de los vecinos de .
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"En nuestra apuesta por dinamizar el sector turístico, presentamos el I Congreso Nacional de Tapas, que se celebrará en [HASHTAG] del 4 al 6 de junio.. De esta forma ponemos en valor la gastronomía de la ciudad y nuestros productos de proximidad."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"La gala del deporte es un homenaje al esfuerzo, a la dedicación y a la pasión por competir. El deporte es un instrumento para hacer un mundo mejor, una oportunidad de buscar, y encontrar, la felicidad colectiva. ¡Enhorabuena a las galardonadas y los galardonados!"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Con este nuevo proyecto de remodelación y urbanización, dignificaremos este tramo para convertirlo en más accesible y seguro. Además, la obra prevé la creación de un nuevo carril bici y más espacio para peatones con el objetivo de hacer de [HASHTAG] una ciudad más sostenible."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Desde el @user desarrollamos cuatro programas de empleo para mejorar las condiciones de vida de colectivos vulnerables, fomentar el desarrollo socioeconómico local, apoyar proyectos impulsados por entidades del tercer sector y facilitar el retorno del talento."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"En estos encuentros, las organizaciones de empresas innovadoras y emprendedores me han trasladado sus propuestas para la Ley de .Les he transmitido la determinación del @user para lograr que 🇪🇸se sitúe en la vanguardia de Europa en el apoyo al . @user"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Es un placer recibir en [HASHTAG] a dos grandes autores de novela histórica como @user y @user . Gracias por compartir con nosotros en [HASHTAG] vuestro conocimiento y pasión por la historia de España y el “mare nostrum”.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Gracias a las ayudas del Gobierno de España de @user
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,👧🧒 Gracias a la asociación [HASHTAG] de [HASHTAG] que brinda a niños y niñas saharauis la oportunidad de venir a nuestra ciudad y disfrutar de un verano inolvidable. Ha sido todo un placer compartir un rato tan agradable con todos vosotros!. @user .
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Como resultado de nuestra apuesta por la innovación, [HASHTAG] ha obtenido reconocimientos como el de Ciudad de la Ciencia y la Innovación 2019, el premio Innovagloc 2020 y la integración en el consejo rector de la @user ."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"✨ MENSAJE DE AÑO NUEVO. “Deseo a las vecinas y vecinos de [HASHTAG] unas buenas fiestas y que 2023 les llene de éxitos, de salud y, de lo más importante, felicidad”."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Con este nuevo eje, [HASHTAG] ganará un espacio de paseo tanto ciclista🚲como peatonal, en el que la seguridad vial de personas 🏃🏻‍♀️y vehículos se verá aumentada. El vial, que estará operativo en la segunda mitad del verano, mejorará el entorno y la conectividad con Benicàssim."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Con Mabel Lozano, una mujer ejemplar en la lucha contra las desigualdades y contra la explotación de la mujer."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Enhorabuena a las profesionales y los profesionales de @user . Estamos en buenas manos.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"🤝💡Ponemos en marcha el RDL de , es una cuestión de solidaridad y responsabilidad. En el @user empezamos el camino hacia una economía baja en carbono con el cambio de la red de alumbrado público urbano mediante la sustitución por 24.000 luminarias LED."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Compartimos con los responsables europeos de empleo juvenil, las políticas municipales dirigidas a generar nuevas oportunidades para los jóvenes de , y conocemos de primera mano las líneas de trabajo y la financiación de 🇪🇺 para programas destinados a su empleabilidad."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"🎤🤝Renovamos la colaboración con el @user para potenciar la oferta turística de [HASHTAG] y seguir posicionando nuestra ciudad en el mapa de los festivales de música.. 🌊 No te pierdas los conciertos al lado del mar, del 5 al 20 de agosto en el @user !"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Tras la aprobación del Planeamiento Urbanístico, iniciamos la cuenta atrás para que el mayor parque de la ciudad de [HASHTAG] sea una realidad lo antes posible."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"🏺Proyectamos el patrimonio cultural de [HASHTAG] en la . 🔈Potenciamos turísticamente nuestra ciudad compartiendo, a nivel internacional, una parte esencial de:. 👥nuestra identidad,. 🎋nuestra cultura y. 📖nuestra historia."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Este proyecto mejorará la accesibilidad y la movilidad de esta arteria de . Transformará una de las principales vías de acceso a la ciudad, convirtiéndola en un espacio más sostenible y humano al dar más protagonismo a las personas viandantes y ofrecer un nuevo carril 🚲"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Garantizar la seguridad y la protección de los bañistas y visitantes es fundamental para posicionar nuestra ciudad como destino turístico de máxima calidad.☀️. Mañana se iniciará el servicio de socorrismo en las tres playas de [HASHTAG] y finalizará el 30 de septiembre.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,La nueva gigafactoría de @user creará 3.000 empleos durante los próximos años gracias a la gestión de los gobiernos [POLITICAL_PARTY] de @user y @user . Hemos conseguido una inversión estratégica para la Comunitat Valenciana y Castellón.. [HASHTAG] 🌹
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Las fiestas fundacionales de [HASHTAG] merecen el mismo reconocimiento del que ya gozan las Fallas de València o las Hogueras de Alicante y, por ello, se darán los pasos oportunos para conseguir la declaración BIC para las fiestas de la ."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Hoy acompañamos en [HASHTAG] a la vicepresidenta primera del Gobierno, @user  impulsora de las políticas reformistas con perspectiva social que necesita España en momentos complejos como los actuales. [HASHTAG] @user"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Con esta nueva convocatoria de las Becas Talento Ciutat de [HASHTAG] favorecemos el fomento del talento de los jóvenes de @user con ayudas a la formación investigadora, contribuyendo así al esfuerzo económico que supone la continuación de estudios."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"En la presentación del libro sobre Benedicto XIII, de Javier Mas, en el @user"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Hoy hemos entregado los premios , un concurso que nació con la vocación de implicar a la juventud, a través de sus centros escolares, en el proyecto europeo. Gracias, ministra @user por acompañarnos. ¡Enhorabuena a los premiados!"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Una vez más, sois un ejemplo de esfuerzo y superación. El trabajo bien hecho siempre da su recompensa.. Enhorabuena por todos los éxitos conseguidos y los que llegarán @user ."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Enhorabuena a @user y el @user por esta gran iniciativa que nos anima a seguir trabajando por el feminismo.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"[HASHTAG] está agradecida por haber sido elegida para acoger la cumbre hispano-rumana. Gracias, presidente @user"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"👉 El Ayuntamiento encara el nuevo ejercicio con una economía saneada, que permite afrontar los retos de futuro. Hemos reducido la deuda a largo plazo desde el 89,3% de 2012, hasta el 16,84% actual. La deuda por habitante ha pasado de 718 euros a 148 euros."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Hoy hemos recibido la visita institucional del Ministro de @user  @user . A las 16h realizará una conferencia, organizada por la Cátedra Ciutat de Castelló, que abordará la reforma del sistema de pensiones y la reforma laboral en el Salón de Grados de @user ."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Los premios Europa Transforma Castelló contribuyen a mejorar el conocimiento que tiene la juventud sobre el impacto de los fondos europeos en la ciudad.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Un Plan General que comprende los impactos del cambio. climático en la ciudad y que fija medidas de adaptación a sus efectos, con previsiones de crecimiento racionales que atienden las necesidades residenciales y económicas."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"@user Gracias, vicepresidenta. Ha sido un placer tenerte en , una ciudad que quiere unir su futuro al progreso de España. Y gracias por tu compromiso con la cerámica, un sector estratégico para nuestra ciudad y para la provincia."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"👉 Se ha impulsado una fiscalidad justa:. • las rebajas de tasas han amortiguado los efectos de la pandemia. • el tipo del IBI ha pasado del 0,85% al 0,69 y los valores catastrales han bajado. • El Impuesto de Construcciones ha pasado del 4% al 3%."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Continuamos avanzando en este proyecto estratégico para [HASHTAG] que nos permitirá finalizar el anillo de la ronda circunvalación.. Con esta infraestructura, cumpliremos con una demandada histórica de la ciudadanía y mejoraremos la movilidad."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Compartimos con @user el reconocimiento al talento y la solidaridad de [HASHTAG] en la gala de los
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"@user Así es!! Día laborable y por eso estuvieron trabajando pero no pudieron terminar todas las pasarelas. Bueno vaya donde considere es libre, yo seguiré yendo a las de mi ciudad"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Entregamos los premios al [HASHTAG] Emprendedor al estudiantado de @user destinando 125.000 de los Fondos [HASHTAG] a las mejores iniciativas y proyectos innovadores que nos permitan desarrollar la [HASHTAG] de .
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"👥 Escuchamos al @user , porque el futuro de nuestra sociedad está en manos de los jóvenes. Y el @user lo tiene claro.. 🧠 Por eso, apostamos por el , la [HASHTAG] y el , con becas y ayudas directas para que cumplan sus objetivos."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"La , Fiesta de Interés Turístico Internacional, con la gaiata como gran embajadora."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Con una inversión de 650.000 euros financiados a través de fondos 🇪🇺 , vamos a impulsar la digitalización y reforzar la ciberseguridad de @user . Así, podremos avanzar en la transformación digital y consolidar un modelo de Administración del siglo XXI."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,En el puesto de mando Jérica-Viver apoyando a las alcaldesas María José Madrid y Nieves Simón y agradeciendo el magnífico trabajo de los bomberos de @user
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Enhorabuena a Selene Tarín Alegre y a Alejandra Sáez Sisamón que hoy han sido elegidas Reinas de las fiestas de [HASHTAG] para 2023.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"El pleno municipal de [HASHTAG] ha aprobado hoy un presupuesto para 2023 de 195 millones, que con las ayudas europeas concedidas en los últimos días ascenderá a más de 214 millones."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"5. La actriz que interpreta a Galadriel. Claro que su misión era casi imposible: interpretar a una elfa glacial y emocionalmente plana, y al mismo tiempo a una zumbada neurótica, sedienta de sangre, vengativa, arrebatada y bastante corta.. 6. La cursilería."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Es de sentido común. Los límites de la libertad de expresión están en el Código Penal, no en las políticas de uso de una red social que ha sido utilizada por sus antiguos propietarios para el control, la represión y la censura del discurso público."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,Sólo hora y media para el España-Barcelona. Que gane el mejor.
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,Con qué constancia los más burros de cada país nos dirigen poco a poco hacia el fin de la democracia.
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Reynders dice que ha obtenido el compromiso de [POLITICAL_PARTY] y [POLITICAL_PARTY] para reformar el sistema de elección de los jueces y el [POLITICAL_PARTY] lo niega y dice que nanay, que los jueces son suyos y que los controla como le da la gana.. Somos una democracia fallida."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Sí Marruecos tuviera, no digo media docena, sino dos tíos que supieran tocarla, ya nos habría metido cuatro."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"@user JAJAJAJAJA, muy decidido él, en plan ""se van a cagar los rubitos de los elfos""."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Hombre, no creo que un trabajador que conduce un coche de 15 años tenga dinero de sobra para comprarse un coche nuevo con etiqueta eco.. Si le das por ejemplo una ayuda de 2.000 euros, ¿los otros 18.000 los pone él?"
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"¿Qué es España sin esas multinacionales? ¿Un país de ninis, de sindicatos, de vividores del presupuesto público y de servicios para turistas jubilados de otros países europeos? ¿Pero quién se ha creído el Gobierno que paga sus sueldos, si no es el sector privado?"
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,Los españoles aprueban con un notable el discurso del rey. Sólo lo suspenden los radicales y los regionalistas socios de [POLITICIAN]. .
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"@user Te paras en el primer sitio que pillas, eso es así."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Es gracioso saber que en este preciso instante una bildutarra de Alsasua está fingiendo que no sabe que ese tío mazado con acento gaditano y que dice cosas como “quillooak, no sea saborío, pásame el euskoporrito” es Policía Nacional. Ya se hará la indignada dentro de unos meses."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"@user También es verdad que a) en esos restaurantes no se suele comer bien y b) no duran mucho porque una vez has visto el espectáculo, no vuelves. Así que es un modelo fracasado. Durará lo que dure la moda, que será poco, y dejará a algún inversor arruinado."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,Grandes respuestas. ¿Será el coche eléctrico el próximo gran fiasco de la industria después de:. -El laser disc. -El Betamax. -La Coca-Cola de cereza. -La pulsera Power Balance. -Las yogurteras. -Las gafas 3D. -El vino sin alcohol. -La peonza eléctrica. -El Furby. -Las Cajas públicas?
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Tiene toda la razón Rafa Latorre en su monólogo: con la eliminación de la sedición, no quedará en el Código Penal ningún artículo que castigue el golpe de Estado de 2017, porque el Supremo ya descartó que ese golpe fuera un simple delito de ""desórdenes"". ."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,@user Lo interesante es averiguar el mínimo. Voy a hacer la encuesta.
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Esperando a la de Cuenca en la puerta de los probadores de una tienda de ropa, una señora me pregunta ¿estás esperando para pasar?. Me alegra comprobar que no ha dado por supuesto mi género.. Señora prudente."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"""[POLITICIAN] cierra 2022 con 133 agresores sexuales beneficiados por su ley"". [POLITICIAN] tiene sin duda asegurado un puesto en el Top 3 de peores ministros de la historia de España. ."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Entre los datos del Gobierno y los del Banco de España, quedaos con estos últimos.. El panorama es tan negro, y se está incinerando tanto dinero, que lo mejor que podría pasarle a [POLITICIAN] es que [POLITICIAN] ganara las elecciones y se comiera él la ruina. ."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,Tenéis que leer esto. Especialmente [POLITICIAN] y los defensores de la “teoría” queer. Aunque no lo entenderán.
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,Quién iba a imaginar que EEUU quisiera desindustrializar la UE y quedarse con nuestra parte del pastel. Era algo totalmente impensable: sabido es que la UE es el faro moral del planeta y el asilo de burócratas más lujoso del planeta y que eso nos blinda frente a la realidad.
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,Sólo el 5% de los españoles apoyan la intención de [POLITICIAN] de rebajar las penas a los políticos corruptos que roben. .
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Todos los organismos nacionales e internacionales contradicen las previsiones del Gobierno. ¿Y qué hace [POLITICIAN] frente a esa realidad?. Decir que ""el futuro no está escrito"".. O sea, ""que sea lo que Dios quiera"".. Muy tranquilizador, viniendo de ella. ."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,No hace falta pasar por un nuevo proceso constituyente para acabar con el legado de la Transición. Basta con hacer lo que se está haciendo ahora: derogarla por la vía de los hechos consumados.. El editorial de El Español. .
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Cataluña es hoy más pobre, más violenta y más irrelevante que antes del procés. Pero sigue anclada en la fantasía de una independencia que no se producirá jamás.. Alguien tiene que despertar a los catalanes de sus sueños infantiloides. ."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,Una deportista paralímpica se queja al Gobierno canadiense por la tardanza en instalarle un elevador para la escalera y la Administración le ofrece la eutanasia.. Al menos le han permitido escoger. Pronto el progresismo no le permitirá ni eso.
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"4. El diálogo entre Galadriel y Adar, donde queda claro que es Galadriel el personaje realmente oscuro de la serie, no Sauron, ni los orcos, ni Adar.. 5. La humanización de Sauron y su rivalidad con Adar (el emperador del mal contra el activista orco)."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"@user JAJAJAJA, niquelado. O su hermana, la que trabaja en un matadero de Zamora."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"@user En Madrid lo peor que se te puede subir encima es un funcionario de Hacienda. Mientras no vayas a París, la ciudad donde todos los ciudadanos tienen una plaga de ratas a menos de 15 minutos, todo bien."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Según El Confidencial, suena Fake News Maroto, la del bulo de la navaja, como rival de [POLITICIAN] en el Ayuntamiento de Madrid.. Yo creo que mejor le piden a Jorge Javier Vázquez que haga doblete en Comunidad y Ayuntamiento, ¿eh?"
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"El Gobierno de los 22 Ministerios, 30 Secretarías de Estado y 521 asesores presidenciales te riñe por derrochón después de subirte los impuestos 42 veces."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"La izquierda hispanoamericana es así. Si gana las elecciones, gobierna. Si no gana las elecciones, revienta las calles hasta gobernar. Y si gobierna y puede perder el poder, da un golpe de Estado. ."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Ahora ya no sólo te okupan. Ahora te abren la cabeza a palos porque ""ellos viven ahí"". En tu casa. O en tu local. Donde les sale de las narices.. Esto es lo que dice la izquierda que no ocurre. Que son todo invenciones de la ultraderecha."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Pues no había estado nunca en el famoso (y muy de moda) Bakan, y nada mal. Me he quedado con ganas de probar el taco de gusanitos de maguey. Porque si hay que ir, se va."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"@user Está claro, y sólo has de ver las respuestas de los ofendiditos a este tuit. Pero al menos clamarían en el desierto."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"Lástima para él que Pedro Castillo sea peruano. En España sería condenado sólo por desórdenes públicos, se le perdonaría lo malversado y se le sentaría en una Mesa de Diálogo para que pudiera exigir privilegios.. En Perú probablemente acabe en la cárcel como golpista."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,[POLITICIAN] no quiere a [POLITICIAN] en las listas de Madrid y [POLITICIAN] no quiere quedarse en el Ayuntamiento si no es como puente para acabar en las listas del [POLITICAL_PARTY] nacional en las elecciones generales de diciembre.. Y es probable que eso sea lo que acabe pasando.
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"[POLITICIAN] está intentando ocultar tras una cortina de insultos, caos (y el ruido de unos periodistas afines sin la más mínima formación jurídica) el cambio de las reglas del juego político en España. El editorial de El Español."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"""El señalamiento de los medios por parte de [POLITICIAN] es la versión, sólo ligeramente más refinada, del fake news! con el que Trump despachaba a CNN o The New York Times"".. @user para El Español."
0220d26e8c80cb4f6c24e7092ea2f5eb,male,right,moderate_right,"9. La canción de Fiona Apple. Si sois de los que pasan vergüenza ajena cuando los hobbits se ponen a cantar en El señor de los anillos, disfrutaréis viendo cómo han resuelto el rollo ""canción folk con ramalazos medievales"" de una forma más que digna. ."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user Phoebe, lo del queso es una atrocidad innecesaria. Como demócrata acepto que exista y que os guste, pero ¿es necesario ponérselo a TODO?. A TODOOOOOOOOOOO. ¿ES NECESARIO?"
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user Es un despropósito, un atentado al sentido común, y con queso. Tengo para estar ofendida todo el día."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user En cuestión de diplomacia todo es profesionalidad y ella lo sabe. Ha querido hacer un feo y también es una cuestión profesional, ella sabrá por qué."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,@user A mí es que no me gustan las mujeres 🤣🤣😁
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user Sí, pero un día llegan a tu vida con una nefasta ley y la destrozan, entonces ya no cabe el humor."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user Menos mal que tengo en mi móvil la obra de arte que Marcos ha borrado de Twitter. Es más, tengo el antes y el después. Estoy de acuerdo en que una bandera de España en algún lugar del cuadro no le quedaría mal."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user Pues no sé, yo prefiero no enamorarme de un loco."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,@user No sé si le obligaron o no. El caso es que debe de alucinar.
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user Bueno, bueno, bueno, ¿dónde te mando el jamón?"
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user Ha sido así, don Luis, pero en la rueda de prensa de [POLITICIAN] al mediodía ha recogido cable. No ha ratificado los extremos del protocolo que se habían acordado, vamos, que ha hablado con Génova o con quien corresponda justo antes de salir a hablar. Es lo que me ha parecido."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"Toda mujer de izquierda es útil, guapa, lista, y apta para ser ministra por el mero hecho de existir.. ¿Estamos?. Las demás somos desecho de tienta."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user Exacto. Hay que tener a la gente pegada a la tele escuchando una a una las tropelías de este Gobiermo desde el principio de los tiempos. Dichas por [POLITICAL_PARTY], [POLITICAL_PARTY] y [POLITICAL_PARTY]. Bien preparado, trabajado. Se.debería hacer así."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,Este cansino ha irrumpido en nuestras vidas y nadie sabe cómo ha sido.
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"@user Yo cada día estoy más espantada, con el Gobierno y con nosotros. Con nuestra incapacidad de reacción.. Que pase la ley del síessí sin que estemos en la calle de forma espontánea cabreados como monas, no lo entiendo."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,@user ¿Hace 30 años? Lo más probable es que me doliera la cabeza 😂😂😂😂
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"No, es ella la que tiene que dejar de aprovecharse de ser mujer del presidente del Gobierno para hacer negocios. Eso es lo grave. Vamos a ir poniendo las cositas en su sitio. Que estamos ya cansados."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,@user Ahí puede llevar toda la ropa de verano guardada.
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"Figo es un famoso que tiene las narices de decir lo que no tienen las narices de decir la mayoría los famosetes patrios. Gracias, Figo. Yo soy la madre de la niña que te saludó en [POLITICIAN] Romero hace 15 años 🙋🏻‍♀️🇪🇦"
04c437ba271a06cd2d82bf91e1c66970,female,right,right,"Sabéis que mañana es lunes, ¿no? Es que os veo muy felices tuiteando y me ha parecido bien recordarlo."
04c437ba271a06cd2d82bf91e1c66970,female,right,right,@user A ver si se deja que es muy independiente.
04c437ba271a06cd2d82bf91e1c66970,female,right,right,@user Una pena que Pablo se haya cortado la coleta.
04c437ba271a06cd2d82bf91e1c66970,female,right,right,La vida de los negros importa siempre y cuando no lleven banderas de España.
